,state,city,confirmed,deaths,estimated_population,death_rate,city_ibge_code
433,ES,Montanha,321,13,18894.0,0.0769,3203502.0
434,ES,Mucurici,99,2,5496.0,0.25,3203601.0
435,ES,Muniz Freire,281,6,17319.0,0.2,3203700.0
436,ES,Muqui,360,11,15526.0,0.1429,3203809.0
437,ES,Nova Venécia,1220,31,50434.0,0.2,3203908.0
438,ES,Pancas,567,11,23306.0,0.0207,3204005.0
439,ES,Pedro Canário,524,19,26381.0,0.0667,3204054.0
440,ES,Pinheiros,672,24,27327.0,0.25,3204104.0
441,ES,Piúma,689,23,22053.0,0.0769,3204203.0
442,ES,Ponto Belo,96,5,7940.0,0.0909,3204252.0
443,ES,Presidente Kennedy,774,20,11658.0,0.3333,3204302.0
444,ES,Rio Bananal,437,10,19271.0,0.0365,3204351.0
445,ES,Rio Novo do Sul,407,13,11626.0,0.1,3204401.0
446,ES,Santa Leopoldina,220,11,12197.0,0.055,3204500.0
447,ES,Santa Maria de Jetibá,793,10,41015.0,0.25,3204559.0
448,ES,Santa Teresa,600,9,23724.0,0.0439,3204609.0
449,ES,Serra,15635,500,527240.0,0.0655,3205002.0
450,ES,Sooretama,869,17,30680.0,0.125,3205010.0
451,ES,São Domingos do Norte,337,8,8687.0,1.0,3204658.0
452,ES,São Gabriel da Palha,1724,28,38522.0,0.0164,3204708.0
453,ES,São José do Calçado,321,12,10546.0,0.0374,3204807.0
454,ES,São Mateus,3096,79,132642.0,0.25,3204906.0
455,ES,São Roque do Canaã,201,7,12510.0,0.1538,3204955.0
456,ES,Vargem Alta,498,11,21591.0,0.125,3205036.0
457,ES,Venda Nova do Imigrante,946,10,25745.0,0.0161,3205069.0
458,ES,Viana,1836,66,79500.0,0.1111,3205101.0
459,ES,Vila Pavão,140,1,9244.0,0.0204,3205150.0
460,ES,Vila Valério,485,11,14073.0,0.0364,3205176.0
461,ES,Vila Velha,17792,498,501325.0,0.0435,3205200.0
462,ES,Vitória,15481,423,365855.0,0.0513,3205309.0
463,ES,Água Doce do Norte,175,7,10909.0,0.1111,3200169.0
464,ES,Águia Branca,387,6,9631.0,0.6667,3200136.0
465,BA,Abaré,115,0,20347.0,0.0,2900207.0
466,BA,Abaíra,73,1,8710.0,0.0714,2900108.0
467,BA,Acajutiba,174,5,15187.0,0.0769,2900306.0
468,BA,Adustina,117,2,17126.0,1.0,2900355.0
469,BA,Aiquara,278,4,4416.0,0.25,2900603.0
470,BA,Alagoinhas,5719,81,152327.0,0.0571,2900702.0
471,BA,Alcobaça,628,10,22490.0,0.0227,2900801.0
472,BA,Almadina,362,6,5366.0,0.2,2900900.0
473,BA,Amargosa,516,15,37441.0,0.2,2901007.0
474,BA,Amélia Rodrigues,553,10,25048.0,0.0238,2901106.0
475,BA,América Dourada,138,0,16090.0,0.0,2901155.0
476,BA,Anagé,167,4,21607.0,1.0,2901205.0
477,BA,Andaraí,37,0,13132.0,0.0,2901304.0
478,BA,Andorinha,110,2,14503.0,0.125,2901353.0
479,BA,Angical,205,4,13938.0,0.0225,2901403.0
480,BA,Anguera,72,0,11297.0,0.0,2901502.0
481,BA,Antas,421,0,19479.0,0.0,2901601.0
482,BA,Antônio Cardoso,80,2,11677.0,0.025,2901700.0
483,BA,Antônio Gonçalves,203,1,11878.0,0.0189,2901809.0
484,BA,Aporá,206,5,17788.0,0.125,2901908.0
485,BA,Apuarema,455,6,7302.0,0.0191,2901957.0
486,BA,Aracatu,126,1,13045.0,0.0256,2902005.0
487,BA,Araci,1215,14,54648.0,1.0,2902104.0
488,BA,Aramari,168,3,11461.0,0.0181,2902203.0
489,BA,Arataca,255,8,10961.0,0.0315,2902252.0
490,BA,Aratuípe,158,6,8837.0,1.0,2902302.0
491,BA,Araçás,259,4,12208.0,0.0179,2902054.0
492,BA,Aurelino Leal,465,10,11299.0,0.0216,2902401.0
493,BA,Baianópolis,146,1,13929.0,0.0128,2902500.0
494,BA,Baixa Grande,41,2,20449.0,0.1176,2902609.0
495,BA,Banzaê,480,2,13240.0,0.0043,2902658.0
496,BA,Barra,359,7,53910.0,0.0286,2902708.0
497,BA,Barra da Estiva,78,0,20392.0,0.0,2902807.0
498,BA,Barra do Choça,511,6,31209.0,0.0385,2902906.0
499,BA,Barra do Mendes,25,0,13833.0,0.0,2903003.0
500,BA,Barra do Rocha,122,0,5612.0,0.0,2903102.0
501,BA,Barreiras,5665,94,156975.0,0.0173,2903201.0
502,BA,Barro Alto,133,1,15054.0,0.0588,2903235.0
503,BA,Barro Preto,278,6,5448.0,0.0353,2903300.0
504,BA,Barrocas,160,0,16105.0,0.0,2903276.0
505,BA,Belmonte,485,4,23437.0,0.5,2903409.0
506,BA,Belo Campo,104,1,17109.0,0.0556,2903508.0
507,BA,Biritinga,101,1,15984.0,0.0133,2903607.0
508,BA,Boa Nova,225,3,12329.0,0.0625,2903706.0
509,BA,Boa Vista do Tupim,108,2,18531.0,0.02,2903805.0
510,BA,Bom Jesus da Lapa,720,8,69662.0,0.0119,2903904.0
511,BA,Bom Jesus da Serra,105,0,9823.0,0.0,2903953.0
512,BA,Boninal,24,1,14446.0,0.1667,2904001.0
513,BA,Bonito,83,2,16884.0,0.0909,2904050.0
514,BA,Boquira,52,1,21497.0,0.0278,2904100.0
515,BA,Botuporã,10,1,10129.0,0.3333,2904209.0
516,BA,Brejolândia,5,1,10618.0,1.0,2904407.0
517,BA,Brejões,97,1,14222.0,0.0217,2904308.0
518,BA,Brotas de Macaúbas,3,0,10130.0,0.0,2904506.0
519,BA,Brumado,2513,27,67335.0,0.027,2904605.0
520,BA,Buerarema,556,21,18306.0,0.2308,2904704.0
521,BA,Buritirama,308,5,21276.0,0.0242,2904753.0
522,BA,Caatiba,411,3,6488.0,0.0078,2904803.0
523,BA,Cabaceiras do Paraguaçu,103,1,18911.0,0.05,2904852.0
524,BA,Cachoeira,460,11,33567.0,0.0294,2904902.0
525,BA,Caculé,91,2,23291.0,1.0,2905008.0
526,BA,Caetanos,181,1,14608.0,0.0055,2905156.0
527,BA,Caetité,208,5,51081.0,0.0385,2905206.0
528,BA,Cafarnaum,286,4,18513.0,0.0173,2905305.0
529,BA,Cairu,432,6,18427.0,0.0476,2905404.0
530,BA,Caldeirão Grande,140,1,13391.0,0.0417,2905503.0
531,BA,Camacan,1535,32,32006.0,0.0255,2905602.0
532,BA,Camamu,841,24,35382.0,0.0769,2905800.0
533,BA,Camaçari,6500,133,304302.0,0.0441,2905701.0
534,BA,Campo Alegre de Lourdes,140,4,28820.0,0.0476,2905909.0
535,BA,Campo Formoso,1106,13,71487.0,0.0119,2906006.0
536,BA,Canarana,309,3,26325.0,0.0167,2906204.0
537,BA,Canavieiras,314,17,30906.0,0.0714,2906303.0
538,BA,Candeal,167,0,8181.0,0.0,2906402.0
539,BA,Candeias,2623,63,87458.0,0.0331,2906501.0
540,BA,Candiba,43,0,14368.0,0.0,2906600.0
541,BA,Cansanção,237,8,34882.0,0.0833,2906808.0
542,BA,Canudos,140,5,16753.0,0.1053,2906824.0
543,BA,Canápolis,92,1,9703.0,0.0233,2906105.0
544,BA,Capela do Alto Alegre,220,2,11616.0,0.0116,2906857.0
545,BA,Capim Grosso,1142,10,30862.0,1.0,2906873.0
546,BA,Caravelas,422,4,22093.0,0.013,2906907.0
547,BA,Caraíbas,26,0,8801.0,0.0,2906899.0
548,BA,Cardeal da Silva,84,1,9346.0,0.1429,2907004.0
549,BA,Carinhanha,178,4,29070.0,0.0571,2907103.0
550,BA,Casa Nova,603,9,72545.0,0.0526,2907202.0
551,BA,Castro Alves,546,12,26318.0,0.0625,2907301.0
552,BA,Catolândia,49,0,3599.0,0.0,2907400.0
553,BA,Catu,1781,28,54970.0,0.25,2907509.0
554,BA,Caturama,8,0,9316.0,0.0,2907558.0
555,BA,Caém,120,2,9058.0,0.0183,2905107.0
556,BA,Central,78,2,17280.0,0.026,2907608.0
557,BA,Chorrochó,39,3,11200.0,0.0833,2907707.0
558,BA,Cipó,208,0,17352.0,0.0,2907905.0
559,BA,Coaraci,877,26,16549.0,0.069,2908002.0
560,BA,Cocos,123,3,18807.0,0.0448,2908101.0
561,BA,Conceição da Feira,603,8,22762.0,0.0222,2908200.0
562,BA,Conceição do Almeida,604,7,17165.0,0.018,2908309.0
563,BA,Conceição do Coité,3406,7,67013.0,0.0055,2908408.0
564,BA,Conceição do Jacuípe,666,3,33398.0,0.0052,2908507.0
565,BA,Conde,383,8,26035.0,0.1818,2908606.0
566,BA,Condeúba,78,4,17178.0,0.0656,2908705.0
567,BA,Contendas do Sincorá,35,0,4045.0,0.0,2908804.0
568,BA,Coração de Maria,426,3,22495.0,0.0125,2908903.0
569,BA,Cordeiros,48,1,8642.0,0.0909,2909000.0
570,BA,Coribe,209,4,14149.0,0.0367,2909109.0
571,BA,Coronel João Sá,247,2,15717.0,0.0093,2909208.0
572,BA,Correntina,478,2,32191.0,0.0067,2909307.0
573,BA,Cotegipe,96,6,13769.0,0.5,2909406.0
574,BA,Cravolândia,17,0,5351.0,0.0,2909505.0
575,BA,Cristópolis,157,1,13947.0,0.0091,2909703.0
576,BA,Crisópolis,192,1,21163.0,0.05,2909604.0
577,BA,Cruz das Almas,826,19,63591.0,0.0247,2909802.0
578,BA,Curaçá,398,4,34886.0,0.0112,2909901.0
579,BA,Cândido Sales,804,20,25053.0,0.0345,2906709.0
580,BA,Cícero Dantas,681,11,32576.0,0.25,2907806.0
581,BA,Dias d'Ávila,1674,37,82432.0,0.0741,2910057.0
582,BA,Dom Basílio,150,0,12240.0,0.0,2910107.0
583,BA,Dom Macedo Costa,128,2,4065.0,0.0204,2910206.0
584,BA,Dário Meira,564,11,10525.0,0.0833,2910008.0
585,BA,Elísio Medrado,139,2,8126.0,0.0175,2910305.0
586,BA,Encruzilhada,259,7,16446.0,0.0348,2910404.0
587,BA,Entre Rios,463,5,41901.0,0.0128,2910503.0
588,BA,Esplanada,388,7,37578.0,0.0202,2910602.0
589,BA,Euclides da Cunha,244,7,60858.0,0.125,2910701.0
590,BA,Eunápolis,3372,73,114396.0,0.022,2910727.0
591,BA,Feira da Mata,34,1,5661.0,0.0294,2910776.0
592,BA,Feira de Santana,16062,273,619609.0,0.0263,2910800.0
593,BA,Filadélfia,553,11,16345.0,0.5,2910859.0
594,BA,Firmino Alves,105,3,5629.0,0.0357,2910909.0
595,BA,Floresta Azul,389,11,10575.0,0.0293,2911006.0
596,BA,Formosa do Rio Preto,291,6,25857.0,0.0235,2911105.0
597,BA,Fátima,502,5,17845.0,0.0102,2910750.0
598,BA,Gandu,1631,24,32596.0,0.3333,2911204.0
599,BA,Gavião,50,0,4440.0,0.0,2911253.0
600,BA,Gentio do Ouro,183,0,11259.0,0.0,2911303.0
601,BA,Glória,247,7,15234.0,0.1034,2911402.0
602,BA,Gongogi,176,4,6985.0,1.0,2911501.0
603,BA,Governador Mangabeira,152,1,20762.0,0.3333,2911600.0
604,BA,Guajeru,10,1,6646.0,0.1111,2911659.0
605,BA,Guanambi,1057,7,84928.0,0.0094,2911709.0
606,BA,Guaratinga,532,11,20700.0,0.0541,2911808.0
607,BA,Heliópolis,66,2,12987.0,0.0303,2911857.0
608,BA,Iaçu,257,8,24121.0,0.3333,2911907.0
609,BA,Ibiassucê,31,0,9031.0,0.0,2912004.0
610,BA,Ibicaraí,927,30,21378.0,0.0332,2912103.0
611,BA,Ibicoara,15,0,19786.0,0.0,2912202.0
612,BA,Ibicuí,719,6,16230.0,0.0121,2912301.0
613,BA,Ibipeba,193,1,18319.0,0.0083,2912400.0
614,BA,Ibipitanga,223,2,14947.0,0.0095,2912509.0
615,BA,Ibiquera,5,0,4046.0,0.0,2912608.0
616,BA,Ibirapitanga,692,11,23404.0,0.1667,2912707.0
617,BA,Ibirapuã,170,3,8690.0,0.1667,2912806.0
618,BA,Ibirataia,1340,24,14882.0,0.1667,2912905.0
619,BA,Ibitiara,48,1,16403.0,1.0,2913002.0
620,BA,Ibititá,406,6,17080.0,0.5,2913101.0
621,BA,Ibotirama,294,9,27003.0,0.0345,2913200.0
622,BA,Ichu,59,1,6220.0,1.0,2913309.0
623,BA,Igaporã,33,2,15650.0,0.3333,2913408.0
624,BA,Igrapiúna,275,9,13091.0,0.0417,2913457.0
625,BA,Iguaí,544,14,26963.0,0.0306,2913507.0
626,BA,Ilhéus,7218,251,159923.0,0.0588,2913606.0
627,BA,Inhambupe,541,11,40333.0,0.069,2913705.0
628,BA,Ipecaetá,115,4,14354.0,0.0625,2913804.0
629,BA,Ipiaú,2085,37,45922.0,0.1667,2913903.0
630,BA,Ipirá,485,9,59435.0,0.1111,2914000.0
631,BA,Ipupiara,18,1,9911.0,0.5,2914109.0
632,BA,Irajuba,46,1,7279.0,0.0303,2914208.0
633,BA,Iramaia,21,0,8197.0,0.0,2914307.0
634,BA,Iraquara,250,0,25478.0,0.0,2914406.0
635,BA,Irará,433,4,29173.0,0.0357,2914505.0
636,BA,Irecê,2645,34,73524.0,0.0233,2914604.0
637,BA,Itabela,907,19,30747.0,0.0303,2914653.0
638,BA,Itaberaba,2422,44,64646.0,0.5,2914703.0
639,BA,Itabuna,14016,340,213685.0,0.0369,2914802.0
640,BA,Itacaré,386,10,28684.0,0.08,2914901.0
641,BA,Itaeté,95,2,16110.0,0.023,2915007.0
642,BA,Itagi,413,10,12242.0,0.0244,2915106.0
643,BA,Itagibá,498,11,14452.0,0.3333,2915205.0
644,BA,Itagimirim,126,0,6825.0,0.0,2915304.0
645,BA,Itaguaçu da Bahia,71,1,14542.0,0.0154,2915353.0
646,BA,Itaju do Colônia,263,3,6596.0,0.0119,2915403.0
647,BA,Itajuípe,1078,24,20398.0,0.0224,2915502.0
648,BA,Itamaraju,2391,30,64455.0,0.0222,2915601.0
649,BA,Itamari,299,4,8003.0,0.0134,2915700.0
650,BA,Itambé,531,6,22754.0,0.0242,2915809.0
651,BA,Itanagra,36,3,6436.0,1.0,2915908.0
652,BA,Itanhém,536,8,19316.0,0.0588,2916005.0
653,BA,Itaparica,394,11,22337.0,0.0882,2916104.0
654,BA,Itapebi,196,5,10215.0,0.0351,2916302.0
655,BA,Itapetinga,2392,45,76795.0,1.0,2916401.0
656,BA,Itapicuru,760,5,35883.0,0.0149,2916500.0
657,BA,Itapitanga,393,5,10298.0,0.0769,2916609.0
658,BA,Itapé,439,12,8526.0,1.0,2916203.0
659,BA,Itaquara,102,2,8347.0,0.0256,2916708.0
660,BA,Itarantim,343,10,19843.0,1.0,2916807.0
661,BA,Itatim,173,9,14539.0,0.1,2916856.0
662,BA,Itiruçu,131,2,12528.0,0.037,2916906.0
663,BA,Itiúba,122,2,36116.0,1.0,2917003.0
664,BA,Itororó,1128,17,20388.0,0.0526,2917102.0
665,BA,Ituaçu,48,2,19030.0,1.0,2917201.0
666,BA,Ituberá,688,25,28740.0,0.1429,2917300.0
667,BA,Iuiu,48,0,11016.0,0.0,2917334.0
668,BA,Jaborandi,267,4,8277.0,0.0294,2917359.0
669,BA,Jacaraci,55,0,14850.0,0.0,2917409.0
670,BA,Jacobina,1183,10,80635.0,0.3333,2917508.0
671,BA,Jaguaquara,2637,22,54673.0,0.0089,2917607.0
672,BA,Jaguarari,617,6,33746.0,0.0192,2917706.0
673,BA,Jaguaripe,379,3,18981.0,0.0667,2917805.0
674,BA,Jandaíra,276,4,10726.0,0.5,2917904.0
675,BA,Jequié,6378,153,156126.0,0.0359,2918001.0
676,BA,Jeremoabo,390,7,40651.0,0.0189,2918100.0
677,BA,Jiquiriçá,163,2,14557.0,0.0128,2918209.0
678,BA,Jitaúna,317,12,10808.0,1.0,2918308.0
679,BA,João Dourado,415,10,25402.0,0.0385,2918357.0
680,BA,Juazeiro,6040,120,218162.0,0.2,2918407.0
681,BA,Jucuruçu,341,0,8988.0,0.0,2918456.0
682,BA,Jussara,182,1,15262.0,0.0227,2918506.0
683,BA,Jussari,211,6,5768.0,0.0545,2918555.0
684,BA,Jussiape,66,0,5976.0,0.0,2918605.0
685,BA,Lafaiete Coutinho,91,3,3693.0,0.1429,2918704.0
686,BA,Lagoa Real,14,0,15770.0,0.0,2918753.0
687,BA,Laje,334,7,24032.0,0.027,2918803.0
688,BA,Lajedinho,28,0,3758.0,0.0,2919009.0
689,BA,Lajedo do Tabocal,76,0,8577.0,0.0,2919058.0
690,BA,Lajedão,105,0,3975.0,0.0,2918902.0
691,BA,Lamarão,74,0,8191.0,0.0,2919108.0
692,BA,Lapão,459,5,27274.0,0.0183,2919157.0
693,BA,Lauro de Freitas,7292,130,201635.0,0.1429,2919207.0
694,BA,Lençóis,160,1,11499.0,0.0063,2919306.0
695,BA,Licínio de Almeida,88,2,12373.0,0.0241,2919405.0
696,BA,Livramento de Nossa Senhora,426,3,46062.0,0.0141,2919504.0
697,BA,Luís Eduardo Magalhães,3573,32,90162.0,0.0127,2919553.0
698,BA,Macajuba,248,1,11332.0,0.0041,2919603.0
699,BA,Macarani,480,8,18909.0,1.0,2919702.0
700,BA,Macaúbas,109,1,50161.0,0.0312,2919801.0
701,BA,Macururé,142,2,7787.0,0.0157,2919900.0
702,BA,Madre de Deus,1370,16,21432.0,0.0357,2919926.0
703,BA,Maetinga,65,3,2764.0,0.0682,2919959.0
704,BA,Maiquinique,66,2,10206.0,0.0385,2920007.0
705,BA,Mairi,196,4,18602.0,0.0274,2920106.0
706,BA,Malhada,81,4,16861.0,0.5,2920205.0
707,BA,Malhada de Pedras,149,0,8359.0,0.0,2920304.0
708,BA,Manoel Vitorino,291,8,13087.0,0.2,2920403.0
709,BA,Mansidão,75,1,13734.0,0.0263,2920452.0
710,BA,Maracás,765,12,20393.0,0.2,2920502.0
711,BA,Maragogipe,776,20,44793.0,0.1667,2920601.0
712,BA,Maraú,422,8,20617.0,1.0,2920700.0
713,BA,Marcionílio Souza,49,3,10380.0,0.0714,2920809.0
714,BA,Mascote,217,5,13717.0,0.0417,2920908.0
715,BA,Mata de São João,718,14,47126.0,0.0199,2921005.0
716,BA,Matina,8,1,12283.0,0.2,2921054.0
717,BA,Medeiros Neto,1192,25,22716.0,0.0216,2921104.0
718,BA,Miguel Calmon,166,4,25894.0,1.0,2921203.0
719,BA,Milagres,111,2,10893.0,0.0263,2921302.0
720,BA,Mirangaba,134,2,18474.0,0.0556,2921401.0
721,BA,Mirante,123,3,8447.0,1.0,2921450.0
722,BA,Monte Santo,288,6,49278.0,0.2,2921500.0
723,BA,Morpará,43,4,8497.0,0.1429,2921609.0
724,BA,Morro do Chapéu,337,3,35440.0,0.0198,2921708.0
725,BA,Mortugaba,35,0,12052.0,0.0,2921807.0
726,BA,Mucugê,74,2,8889.0,0.0625,2921906.0
727,BA,Mucuri,912,18,42251.0,0.0286,2922003.0
728,BA,Mulungu do Morro,98,1,10673.0,1.0,2922052.0
729,BA,Mundo Novo,59,3,26970.0,1.0,2922102.0
730,BA,Muniz Ferreira,225,3,7443.0,0.0698,2922201.0
731,BA,Muquém do São Francisco,129,1,11417.0,0.009,2922250.0
732,BA,Muritiba,299,5,29410.0,1.0,2922300.0
733,BA,Mutuípe,426,7,22282.0,0.0278,2922409.0
734,BA,Nazaré,814,10,28594.0,0.0385,2922508.0
735,BA,Nilo Peçanha,305,9,14079.0,1.0,2922607.0
736,BA,Nordestina,157,3,13164.0,0.0194,2922656.0
737,BA,Nova Canaã,228,2,16472.0,0.009,2922706.0
738,BA,Nova Fátima,153,2,7821.0,0.25,2922730.0
739,BA,Nova Ibiá,263,7,6554.0,0.08,2922755.0
740,BA,Nova Itarana,94,1,8279.0,0.0135,2922805.0
741,BA,Nova Redenção,49,0,9123.0,0.0,2922854.0
742,BA,Nova Soure,319,1,26998.0,0.0033,2922904.0
743,BA,Nova Viçosa,738,17,43783.0,0.0259,2923001.0
744,BA,Novo Horizonte,11,0,12522.0,0.0,2923035.0
745,BA,Novo Triunfo,152,0,15443.0,0.0,2923050.0
746,BA,Olindina,290,4,28304.0,0.0219,2923100.0
747,BA,Oliveira dos Brejinhos,69,2,21810.0,0.0333,2923209.0
748,BA,Ouriçangas,90,0,8570.0,0.0,2923308.0
749,BA,Ourolândia,544,3,17511.0,0.0066,2923357.0
750,BA,Palmas de Monte Alto,81,1,21796.0,0.0233,2923407.0
751,BA,Palmeiras,25,1,9071.0,0.04,2923506.0
752,BA,Paramirim,73,1,21695.0,0.3333,2923605.0
753,BA,Paratinga,140,4,32141.0,0.0385,2923704.0
754,BA,Paripiranga,262,10,29058.0,0.04,2923803.0
755,BA,Pau Brasil,541,19,9686.0,0.1875,2923902.0
756,BA,Paulo Afonso,1467,56,118516.0,0.0405,2924009.0
757,BA,Pedro Alexandre,57,1,16682.0,0.0189,2924207.0
758,BA,Pedrão,69,1,7394.0,0.0167,2924108.0
759,BA,Piatã,35,0,16984.0,0.0,2924306.0
760,BA,Pilão Arcado,115,1,35175.0,0.0098,2924405.0
761,BA,Pindaí,62,1,16285.0,0.0167,2924504.0
762,BA,Pindobaçu,1029,12,20098.0,0.0417,2924603.0
763,BA,Pintadas,268,1,10394.0,0.0093,2924652.0
764,BA,Piraí do Norte,469,3,10036.0,0.0089,2924678.0
765,BA,Piripá,97,3,10475.0,0.0417,2924702.0
766,BA,Piritiba,71,2,24964.0,0.0435,2924801.0
767,BA,Planaltino,45,1,9370.0,0.0417,2924900.0
768,BA,Planalto,394,6,26426.0,0.0183,2925006.0
769,BA,Pojuca,905,19,39972.0,0.0217,2925204.0
770,BA,Ponto Novo,142,1,14819.0,0.5,2925253.0
771,BA,Porto Seguro,3520,67,150658.0,0.0357,2925303.0
772,BA,Potiraguá,303,5,6916.0,0.0192,2925402.0
773,BA,Poções,1028,18,46879.0,0.0357,2925105.0
774,BA,Prado,474,7,28194.0,0.0385,2925501.0
775,BA,Presidente Dutra,237,0,15160.0,0.0,2925600.0
776,BA,Presidente Jânio Quadros,286,3,12179.0,0.5,2925709.0
777,BA,Presidente Tancredo Neves,798,17,28004.0,0.0225,2925758.0
778,BA,Pé de Serra,149,0,13556.0,0.0,2924058.0
779,BA,Queimadas,564,7,25433.0,0.0159,2925808.0
780,BA,Quijingue,91,2,27626.0,0.0588,2925907.0
781,BA,Quixabeira,255,1,8956.0,0.0078,2925931.0
782,BA,Rafael Jambeiro,257,5,22633.0,0.0196,2925956.0
783,BA,Remanso,260,7,41170.0,0.0556,2926004.0
784,BA,Retirolândia,626,1,14495.0,0.0017,2926103.0
785,BA,Riacho de Santana,103,1,35593.0,0.0145,2926400.0
786,BA,Riachão das Neves,497,16,22334.0,0.042,2926202.0
787,BA,Riachão do Jacuípe,690,6,33468.0,0.0909,2926301.0
788,BA,Ribeira do Amparo,224,1,14612.0,0.0055,2926509.0
789,BA,Ribeira do Pombal,995,24,53956.0,0.25,2926608.0
790,BA,Ribeirão do Largo,66,2,5343.0,0.0588,2926657.0
791,BA,Rio Real,544,18,40976.0,0.0353,2927002.0
792,BA,Rio de Contas,61,0,12932.0,0.0,2926707.0
793,BA,Rio do Antônio,35,2,15448.0,0.0606,2926806.0
794,BA,Rio do Pires,27,3,11663.0,0.3333,2926905.0
795,BA,Rodelas,43,2,9442.0,0.1176,2927101.0
796,BA,Ruy Barbosa,327,3,30857.0,0.027,2927200.0
797,BA,Salinas da Margarida,787,7,15862.0,0.0833,2927309.0
798,BA,Salvador,91769,2910,2886698.0,0.0452,2927408.0
799,BA,Santa Brígida,242,3,14063.0,0.0181,2927606.0
800,BA,Santa Bárbara,374,5,20883.0,0.0142,2927507.0
801,BA,Santa Cruz Cabrália,938,11,27922.0,0.0181,2927705.0
802,BA,Santa Cruz da Vitória,214,5,6278.0,0.25,2927804.0
803,BA,Santa Inês,62,1,10606.0,0.2,2927903.0
804,BA,Santa Luzia,439,5,12449.0,0.0155,2928059.0
805,BA,Santa Maria da Vitória,531,8,39775.0,0.0286,2928109.0
806,BA,Santa Rita de Cássia,694,9,28481.0,0.125,2928406.0
807,BA,Santa Teresinha,129,3,10464.0,0.0667,2928505.0
808,BA,Santaluz,661,12,37531.0,0.04,2928000.0
809,BA,Santana,90,4,26705.0,0.0506,2928208.0
810,BA,Santanópolis,242,2,8966.0,0.0087,2928307.0
811,BA,Santo Amaro,1001,24,60131.0,0.0435,2928604.0
812,BA,Santo Antônio de Jesus,2710,45,102380.0,0.0349,2928703.0
813,BA,Santo Estêvão,722,10,53269.0,0.0909,2928802.0
814,BA,Sapeaçu,315,4,17409.0,0.0127,2929602.0
815,BA,Saubara,86,6,12105.0,0.2,2929750.0
816,BA,Saúde,80,0,12943.0,0.0,2929800.0
817,BA,Seabra,518,5,44234.0,1.0,2929909.0
818,BA,Sebastião Laranjeiras,24,2,11512.0,0.0833,2930006.0
819,BA,Senhor do Bonfim,948,15,79424.0,0.3333,2930105.0
820,BA,Sento Sé,392,6,40989.0,0.0714,2930204.0
821,BA,Serra Dourada,13,1,17321.0,0.1111,2930303.0
822,BA,Serra Preta,243,10,14699.0,0.042,2930402.0
823,BA,Serra do Ramalho,76,4,31416.0,0.1053,2930154.0
824,BA,Serrinha,1553,15,81286.0,0.0221,2930501.0
825,BA,Serrolândia,241,2,13446.0,0.0105,2930600.0
826,BA,Simões Filho,2345,88,135783.0,0.0789,2930709.0
827,BA,Sobradinho,476,13,23233.0,0.125,2930774.0
828,BA,Souto Soares,184,5,17050.0,0.0286,2930808.0
829,BA,Sátiro Dias,109,0,17302.0,0.0,2929701.0
830,BA,São Desidério,804,8,34266.0,0.01,2928901.0
831,BA,São Domingos,207,2,9072.0,0.011,2928950.0
832,BA,São Felipe,343,3,21080.0,0.0096,2929107.0
833,BA,São Francisco do Conde,1144,21,40245.0,0.2,2929206.0
834,BA,São Félix,431,4,14762.0,0.04,2929008.0
835,BA,São Félix do Coribe,310,6,15468.0,0.0769,2929057.0
836,BA,São Gabriel,226,2,18789.0,0.0194,2929255.0
837,BA,São Gonçalo dos Campos,654,10,37942.0,0.0588,2929305.0
838,BA,São José da Vitória,336,5,5608.0,0.2,2929354.0
839,BA,São José do Jacuípe,104,1,10505.0,0.3333,2929370.0
840,BA,São Miguel das Matas,99,1,11704.0,0.0217,2929404.0
841,BA,São Sebastião do Passé,1154,17,44430.0,0.125,2929503.0
842,BA,Sítio do Mato,53,0,13059.0,0.0,2930758.0
843,BA,Sítio do Quinto,155,2,9701.0,0.0144,2930766.0
844,BA,Tabocas do Brejo Velho,13,0,12516.0,0.0,2930907.0
845,BA,Tanhaçu,67,1,20393.0,0.1111,2931004.0
846,BA,Tanque Novo,11,1,17443.0,0.1,2931053.0
847,BA,Tanquinho,363,6,7928.0,0.1,2931103.0
848,BA,Taperoá,551,11,21253.0,0.0204,2931202.0
849,BA,Tapiramutá,124,0,16974.0,0.0,2931301.0
850,BA,Teixeira de Freitas,6127,95,162438.0,0.0217,2931350.0
851,BA,Teodoro Sampaio,57,2,7359.0,0.0455,2931400.0
852,BA,Teofilândia,367,2,22555.0,0.0069,2931509.0
853,BA,Teolândia,429,1,15022.0,0.005,2931608.0
854,BA,Terra Nova,199,8,13025.0,0.0714,2931707.0
855,BA,Tremedal,119,3,16189.0,0.027,2931806.0
856,BA,Tucano,906,10,50798.0,0.0714,2931905.0
857,BA,Uauá,501,12,24113.0,0.0243,2932002.0
858,BA,Ubaitaba,437,19,18847.0,1.0,2932200.0
859,BA,Ubatã,1156,22,27263.0,0.026,2932309.0
860,BA,Ubaíra,180,6,19877.0,0.1538,2932101.0
861,BA,Uibaí,68,1,13891.0,0.1429,2932408.0
862,BA,Umburanas,252,1,19402.0,0.0093,2932457.0
863,BA,Una,364,10,18544.0,0.0326,2932507.0
864,BA,Urandi,215,4,16665.0,0.0308,2932606.0
865,BA,Uruçuca,672,28,20413.0,0.2857,2932705.0
866,BA,Utinga,114,2,19256.0,1.0,2932804.0
867,BA,Valente,712,7,28800.0,0.0625,2933000.0
